,seller_id,seller_city_x,seller_state_x,product_id_x,product_category_name_x,seller_city_y,seller_state_y,product_id_y,product_category_name_y,Delivery_time,review_avg,total_orders,total_income
1029,1187,itu,SP,11,1,itu,SP,11,1,13.18,3.91,11,286.5
1030,604,maringa,PR,42,3,maringa,PR,42,3,14.02,4.21,42,3905.05
1031,2242,belo horizonte,MG,9,1,belo horizonte,MG,9,1,13.56,3.78,9,1679.55
1032,227,sao paulo,SP,58,7,sao paulo,SP,58,7,6.34,3.98,58,1125.56
1033,59,itajobi,SP,22,4,itajobi,SP,22,4,29.9,3.36,22,9983.1
1034,1142,assis,SP,32,6,assis,SP,32,6,9.94,3.94,32,3654.6
1035,40,sao jose dos campos,SP,2,1,sao jose dos campos,SP,2,1,20.0,3.5,2,467.0
1036,218,bento goncalves,RS,17,2,bento goncalves,RS,17,2,14.12,3.94,17,2334.0
1037,708,gama,DF,34,1,gama,DF,34,1,13.44,3.94,34,9760.6
1038,2554,aperibe,RJ,19,1,aperibe,RJ,19,1,13.06,4.32,19,1540.34
1039,217,praia grande,SP,4,3,praia grande,SP,4,3,12.75,4.25,4,314.96
1040,214,atibaia,SP,19,1,atibaia,SP,19,1,13.35,4.74,19,1394.98
1041,1258,curitiba,PR,27,1,curitiba,PR,27,1,5.59,4.7,27,1244.0
1042,1608,araraquara,SP,67,2,araraquara,SP,67,2,14.22,4.52,67,40656.5
1043,515,tubarao,SC,17,3,tubarao,SC,17,3,12.41,4.18,17,2304.0
1044,2509,guaruja,SP,42,2,guaruja,SP,42,2,23.45,3.76,42,7458.030000000001
1045,652,sao paulo,SP,3,1,sao paulo,SP,3,1,,1.0,3,204.93
1046,1947,ferraz de vasconcelos,SP,8,1,ferraz de vasconcelos,SP,8,1,16.88,1.5,8,1547.97
1047,188,batatais,SP,27,2,batatais,SP,27,2,10.37,4.63,27,871.46
1048,425,mogi das cruzes,SP,34,1,mogi das cruzes,SP,34,1,15.82,3.85,34,3220.0
1049,671,bauru,SP,10,4,bauru,SP,10,4,8.9,4.1,10,523.3
1050,2291,piracicaba,SP,15,3,piracicaba,SP,15,3,15.93,3.73,15,629.85
1051,1296,curitiba,PR,90,1,curitiba,PR,90,1,11.11,4.03,90,6305.0
1052,1414,guarulhos,SP,31,2,guarulhos,SP,31,2,10.45,4.13,31,11798.69
1053,2572,pompeia,SP,26,1,pompeia,SP,26,1,13.0,4.23,26,7790.0
1054,484,sao paulo,SP,15,2,sao paulo,SP,15,2,8.07,4.67,15,470.0
1055,1263,ipatinga,MG,21,1,ipatinga,MG,21,1,9.67,4.57,21,7029.0
1056,2878,lages,SC,88,3,lages,SC,88,3,11.92,4.4,88,45802.84
1057,786,guaruja,SP,8,1,guaruja,SP,8,1,6.12,5.0,8,677.4
1058,1780,curitiba,PR,29,1,curitiba,PR,29,1,7.89,4.41,29,5567.25
1059,1041,sao joao del rei,MG,42,1,sao joao del rei,MG,42,1,13.9,4.5,42,4102.0
1060,2648,jaguariuna,SP,1,1,jaguariuna,SP,1,1,4.0,5.0,1,109.0
1061,898,divinopolis,MG,1,1,divinopolis,MG,1,1,12.0,5.0,1,109.9
1062,417,dois corregos,SP,29,1,dois corregos,SP,29,1,12.66,3.97,29,3007.0
1063,697,ibitinga,SP,28,1,ibitinga,SP,28,1,14.89,3.93,28,2866.73
1064,461,sao paulo,SP,19,3,sao paulo,SP,19,3,14.68,3.74,19,9344.4
1065,545,sao paulo,SP,29,1,sao paulo,SP,29,1,10.48,4.28,29,3926.0
1066,3020,sao jose dos pinhais,SP,8,1,sao jose dos pinhais,SP,8,1,9.75,4.12,8,2087.0
1067,1619,florianopolis,SC,42,1,florianopolis,SC,42,1,15.71,4.36,42,5363.01
1068,99,belo horizonte,MG,132,5,belo horizonte,MG,132,5,9.71,4.5,132,5788.56
1069,2840,embu guacu,SP,27,5,embu guacu,SP,27,5,11.0,3.89,27,571.5999999999999
1070,365,sao paulo,SP,76,1,sao paulo,SP,76,1,12.0,4.32,76,3724.36
1071,2890,aracatuba,SP,58,1,aracatuba,SP,58,1,10.7,4.17,58,2764.7400000000002
1072,787,sao bernardo do campo,SP,37,1,sao bernardo do campo,SP,37,1,8.27,4.24,37,627.3
1073,1077,caxias do sul,RS,15,2,caxias do sul,RS,15,2,14.87,4.13,15,9951.4
1074,1169,viana,ES,1,1,viana,ES,1,1,15.0,5.0,1,98.0
1075,1476,sao paulo,SP,25,3,sao paulo,SP,25,3,12.74,3.64,25,8321.119999999999
1076,1389,monte alto,SP,6,1,monte alto,SP,6,1,31.67,3.33,6,1499.94
1077,725,sao paulo,SP,10,1,sao paulo,SP,10,1,10.0,3.9,10,928.9100000000001
1078,1864,jaguariuna,SP,60,3,jaguariuna,SP,60,3,13.57,4.27,60,3576.4
1079,325,sao paulo,SP,224,2,sao paulo,SP,224,2,11.79,4.19,224,9670.619999999999
1080,276,ribeirao pires,SP,19,1,ribeirao pires,SP,19,1,8.37,4.32,19,404.46999999999997
1081,1981,barueri,SP,9,2,barueri,SP,9,2,9.88,2.56,9,1359.78
1082,1188,rio de janeiro,RJ,2,1,rio de janeiro,RJ,2,1,8.5,5.0,2,229.0
1083,2629,sao paulo,SP,13,1,sao paulo,SP,13,1,19.23,3.15,13,722.5
1084,2101,toledo,PR,9,4,toledo,PR,9,4,9.44,4.11,9,429.90999999999997
1085,163,uberlandia,MG,54,3,uberlandia,MG,54,3,15.39,4.17,54,4263.6
1086,2564,sao paulo,SP,6,1,sao paulo,SP,6,1,13.67,1.67,6,65.15
1087,1561,campinas,SP,10,3,campinas,SP,10,3,8.0,4.2,10,1050.3
1088,1851,rio verde,GO,18,7,rio verde,GO,18,7,15.72,3.11,18,4278.75
1089,2617,sao paulo,SP,22,4,sao paulo,SP,22,4,11.68,4.23,22,772.16
1090,672,sao paulo,SP,14,4,sao paulo,SP,14,4,10.14,4.07,14,668.14
1091,443,praia grande,SP,18,1,praia grande,SP,18,1,9.44,4.0,18,1349.5
1092,737,sao paulo,SP,7,4,sao paulo,SP,7,4,13.57,4.14,7,208.0
1093,957,santos,SP,23,2,santos,SP,23,2,14.5,3.57,23,1029.3200000000002
1094,57,belo horizonte,MG,100,3,belo horizonte,MG,100,3,11.81,4.49,100,3716.45
1095,502,rio de janeiro,RJ,11,3,rio de janeiro,RJ,11,3,10.55,3.18,11,676.9
1096,1769,mogi guacu,SP,4,2,mogi guacu,SP,4,2,5.67,4.0,4,157.96
1097,994,sao paulo,SP,2,1,sao paulo,SP,2,1,20.5,4.5,2,969.98
1098,1889,indaiatuba,SP,34,7,indaiatuba,SP,34,7,15.15,4.35,34,6211.66
1099,2581,sao paulo,SP,37,1,sao paulo,SP,37,1,13.11,3.84,37,4544.4
1100,1703,fazenda rio grande,PR,9,2,fazenda rio grande,PR,9,2,12.44,4.78,9,458.0
1101,1701,sao goncalo,RJ,46,1,sao goncalo,RJ,46,1,14.91,3.91,46,3668.5099999999998
1102,1539,mogi das cruzes,SP,96,5,mogi das cruzes,SP,96,5,9.16,4.31,96,8926.25
1103,393,sao paulo,SP,57,1,sao paulo,SP,57,1,8.68,4.39,57,3083.3
1104,3088,amparo,SP,61,3,amparo,SP,61,3,13.43,3.82,61,9169.5
1105,1223,sorocaba,SP,57,5,sorocaba,SP,57,5,8.49,4.35,57,4122.9
1106,2869,guarulhos,SP,8,4,guarulhos,SP,8,4,7.0,3.5,8,1647.3899999999999
1107,519,santa maria,RS,1,1,santa maria,RS,1,1,13.0,3.0,1,49.9
1108,624,salto,SP,9,3,salto,SP,9,3,9.78,3.56,9,787.86
1109,2855,itatiba,SP,36,1,itatiba,SP,36,1,16.23,4.33,36,4107.400000000001
1110,1680,sao paulo,SP,20,1,sao paulo,SP,20,1,14.89,3.75,20,407.3
1111,1059,sao paulo,SP,7,2,sao paulo,SP,7,2,7.86,5.0,7,245.92999999999998
1112,2820,sao paulo,SP,156,4,sao paulo,SP,156,4,12.04,3.87,156,5148.92
1113,2097,rio de janeiro,RJ,5,2,rio de janeiro,RJ,5,2,8.0,3.2,5,289.5
1114,2086,novo hamburgo,RS,1,1,novo hamburgo,RS,1,1,,1.0,1,65.0
1115,2108,descalvado,SP,18,4,descalvado,SP,18,4,12.61,4.11,18,3340.66
1116,1838,sao paulo,SP,12,2,sao paulo,SP,12,2,9.67,3.5,12,4677.29
1117,2000,sao paulo,SP,110,3,sao paulo,SP,110,3,17.19,2.95,110,9156.300000000001
1118,682,sao paulo,SP,18,1,sao paulo,SP,18,1,14.17,4.06,18,2233.7799999999997
1119,842,piracicaba,SP,25,4,piracicaba,SP,25,4,6.16,4.24,25,1228.82
1120,2151,curitiba,PR,21,1,curitiba,PR,21,1,13.29,4.52,21,7288.99
1121,1225,curitiba,PR,1,1,curitiba,PR,1,1,10.0,5.0,1,439.0
1122,1994,curitiba,PR,21,5,curitiba,PR,21,5,17.5,4.43,21,1239.2
1123,2421,sao paulo,SP,15,4,sao paulo,SP,15,4,13.0,4.2,15,511.94
1124,1218,itaborai,RJ,17,1,itaborai,RJ,17,1,13.18,3.18,17,399.0
1125,1467,sao paulo,SP,3,1,sao paulo,SP,3,1,11.33,4.33,3,189.98000000000002
1126,567,volta redonda,RJ,5,2,volta redonda,RJ,5,2,8.6,4.8,5,683.08
1127,3043,boituva,SP,1,1,boituva,SP,1,1,,1.0,1,89.9
1128,29,rio de janeiro,RJ,2,1,rio de janeiro,RJ,2,1,,3.0,2,54.98
1129,2478,sao jose do rio preto,SP,63,2,sao jose do rio preto,SP,63,2,9.19,4.05,63,7096.71
1130,1853,ao bernardo do campo,SP,4,1,ao bernardo do campo,SP,4,1,4.5,4.75,4,434.96
1131,1943,sao paulo,SP,4,2,sao paulo,SP,4,2,5.75,4.75,4,383.0
1132,2205,sao caetano do sul,SP,36,3,sao caetano do sul,SP,36,3,6.97,4.03,36,42829.0
1133,1689,curitiba,PR,18,2,curitiba,PR,18,2,9.5,4.61,18,1693.75
1134,3086,curitiba,PR,21,2,curitiba,PR,21,2,10.43,4.29,21,2140.8
1135,650,ampere,PR,32,1,ampere,PR,32,1,10.97,4.75,32,2056.3
1136,2267,sao paulo,SP,5,1,sao paulo,SP,5,1,7.0,4.0,5,117.57
1137,603,curitiba,PR,34,1,curitiba,PR,34,1,14.82,4.03,34,2896.0
1138,748,curitiba,PR,16,1,curitiba,PR,16,1,10.93,3.06,16,1313.9
1139,1096,sao paulo,SP,14,1,sao paulo,SP,14,1,4.36,4.64,14,778.9
1140,2075,aruja,SP,8,4,aruja,SP,8,4,11.86,3.75,8,788.9
1141,3027,bonfinopolis de minas,MG,6,2,bonfinopolis de minas,MG,6,2,11.0,4.17,6,696.0
1142,500,sao paulo,SP,57,5,sao paulo,SP,57,5,13.11,4.0,57,5135.71
1143,2946,sao bernardo do campo,SP,7,0,sao bernardo do campo,SP,7,0,14.86,3.86,7,250.45
1144,2976,vicosa,MG,34,2,vicosa,MG,34,2,13.5,4.41,34,26165.0
1145,610,londrina,PR,18,4,londrina,PR,18,4,15.06,4.28,18,6562.59
1146,565,barueri,SP,2,1,barueri,SP,2,1,10.0,4.5,2,141.82
1147,2052,uberlandia,MG,137,7,uberlandia,MG,137,7,14.37,3.9,137,6861.650000000001
1148,586,cachoeiro de itapemirim,ES,5,5,cachoeiro de itapemirim,ES,5,5,8.2,4.6,5,256.89
1149,1862,cuiaba,MT,37,2,cuiaba,MT,37,2,16.84,3.76,37,4248.0
1150,2504,baependi,MG,92,4,baependi,MG,92,4,16.85,3.87,92,12897.89
1151,2853,limeira,SP,12,1,limeira,SP,12,1,10.83,4.08,12,3951.0
1152,747,sao paulo,SP,44,3,sao paulo,SP,44,3,13.72,4.34,44,4093.53
1153,1109,ibitinga,SP,29,2,ibitinga,SP,29,2,12.07,2.45,29,2577.8
1154,265,sao paulo,SP,11,1,sao paulo,SP,11,1,7.0,4.55,11,1959.0
1155,512,itu,SP,6,2,itu,SP,6,2,18.83,3.83,6,740.4
1156,2935,vitoria,ES,17,1,vitoria,ES,17,1,13.0,3.0,17,872.54
1157,1773,taboao da serra,SP,5,1,taboao da serra,SP,5,1,,1.0,5,1299.5500000000002
1158,506,divinopolis,MG,35,1,divinopolis,MG,35,1,13.97,3.63,35,12732.6
1159,928,valinhos,SP,5,1,valinhos,SP,5,1,11.2,2.4,5,289.7
1160,2607,floresta,PR,23,3,floresta,PR,23,3,7.91,4.52,23,1307.87
1161,1593,divinopolis,MG,2,1,divinopolis,MG,2,1,16.0,4.5,2,223.9
1162,693,sao jose do rio preto,SP,31,2,sao jose do rio preto,SP,31,2,14.0,4.06,31,5572.6
1163,1744,sao goncalo,RJ,66,1,sao goncalo,RJ,66,1,12.6,4.0,66,9091.0
1164,1875,muriae,MG,7,1,muriae,MG,7,1,8.14,3.86,7,678.0
1165,2530,belo horizonte,MG,1,0,belo horizonte,MG,1,0,8.0,3.0,1,58.8
1166,2183,florianopolis,SC,17,1,florianopolis,SC,17,1,17.59,4.35,17,995.04
1167,736,jales,SP,109,1,jales,SP,109,1,13.01,4.03,109,5439.099999999999
1168,1358,sao paulo,SP,52,3,sao paulo,SP,52,3,16.59,3.73,52,6367.8
1169,3075,curitiba,PR,7,2,curitiba,PR,7,2,7.71,4.57,7,414.3
1170,1014,jundiai,SP,5,2,jundiai,SP,5,2,10.8,4.4,5,235.59
1171,2887,joinville,SC,44,2,joinville,SC,44,2,16.84,3.66,44,4642.59
1172,770,santo andre,SP,34,3,santo andre,SP,34,3,7.59,3.97,34,7292.25
1173,2507,04482255,RJ,1,1,04482255,RJ,1,1,,3.0,1,399.9
1174,2349,criciuma,SC,11,1,criciuma,SC,11,1,12.8,4.36,11,768.9000000000001
1175,1920,foz do iguacu,PR,12,1,foz do iguacu,PR,12,1,12.92,4.83,12,406.3
1176,834,sao roque,SP,45,9,sao roque,SP,45,9,7.43,3.82,45,5974.9
1177,1178,sao paulo,SP,17,1,sao paulo,SP,17,1,10.35,4.76,17,2943.0
1178,2429,itaipulandia,PR,11,4,itaipulandia,PR,11,4,17.64,3.91,11,1429.83
1179,1752,pirituba,SP,175,1,pirituba,SP,175,1,14.31,4.06,175,21712.9
1180,845,teresina,PI,12,1,teresina,PI,12,1,13.82,4.08,12,2522.0
1181,1551,campo grande,MS,5,1,campo grande,MS,5,1,8.4,4.2,5,1037.6
1182,2377,indaiatuba,SP,14,1,indaiatuba,SP,14,1,6.85,4.07,14,16150.0
1183,436,apucarana,PR,12,2,apucarana,PR,12,2,8.17,4.75,12,7729.0
1184,1974,sao jose do rio preto,SP,49,5,sao jose do rio preto,SP,49,5,19.38,3.92,49,10024.2
1185,2199,curitibanos,SC,6,2,curitibanos,SC,6,2,13.4,4.17,6,651.8
1186,1874,luziania,GO,17,1,luziania,GO,17,1,11.25,3.71,17,2364.88
1187,1189,varginha,MG,2,1,varginha,MG,2,1,26.0,3.0,2,600.0
1188,1254,sao paulo,SP,34,1,sao paulo,SP,34,1,30.85,3.94,34,13687.0
1189,1723,jaragua do sul,SC,86,4,jaragua do sul,SC,86,4,13.31,4.16,86,3148.46
1190,1863,maringa,PR,16,1,maringa,PR,16,1,16.38,4.06,16,2619.0
1191,2449,maringa,PR,10,2,maringa,PR,10,2,13.6,4.8,10,760.0
1192,1479,sao paulo,SP,11,1,sao paulo,SP,11,1,7.45,4.91,11,1210.0
1193,1168,sao paulo,SP,46,2,sao paulo,SP,46,2,7.93,4.59,46,1158.0
1194,2703,santos,SP,63,1,santos,SP,63,1,14.89,4.14,63,5153.400000000001
1195,705,mandirituba,PR,15,1,mandirituba,PR,15,1,11.0,4.67,15,3578.0
1196,3033,foz do iguacu,PR,26,1,foz do iguacu,PR,26,1,15.92,3.85,26,2434.5
1197,2576,sao paulo,SP,65,3,sao paulo,SP,65,3,8.97,4.42,65,3307.5
1198,354,birigui,SP,14,1,birigui,SP,14,1,16.31,3.86,14,1198.6000000000001
1199,901,sao paulo,SP,40,1,sao paulo,SP,40,1,8.05,4.22,40,8124.4
1200,1094,caxias do sul,RS,15,1,caxias do sul,RS,15,1,7.0,4.0,15,794.3
1201,110,itapevi,SP,7,1,itapevi,SP,7,1,5.71,2.71,7,221.62
1202,581,sao paulo,SP,64,2,sao paulo,SP,64,2,12.45,3.84,64,2624.98
1203,2796,ferraz de  vasconcelos,SP,2,1,ferraz de  vasconcelos,SP,2,1,8.5,3.0,2,108.0
1204,2706,sao paulo,SP,4,1,sao paulo,SP,4,1,41.67,3.0,4,119.96000000000001
1205,1798,conselheiro lafaiete,MG,4,1,conselheiro lafaiete,MG,4,1,5.5,4.25,4,425.0
1206,2531,sao jose dos campos,SP,7,2,sao jose dos campos,SP,7,2,6.71,4.71,7,519.09
1207,991,guarulhos,SP,4,1,guarulhos,SP,4,1,7.5,4.75,4,409.6
1208,1422,campina grande,PB,2,1,campina grande,PB,2,1,18.0,4.0,2,77.5
1209,1442,brasilia,DF,3,2,brasilia,DF,3,2,5.67,5.0,3,228.4
1210,2698,sao bernardo do campo,SP,37,2,sao bernardo do campo,SP,37,2,16.54,4.11,37,6689.6
1211,1872,catanduva,SP,8,2,catanduva,SP,8,2,12.88,4.38,8,1309.2
1212,1833,sao paulo,SP,67,1,sao paulo,SP,67,1,13.79,3.99,67,19463.0
1213,193,campinas,SP,4,1,campinas,SP,4,1,4.25,5.0,4,284.6
1214,1547,sao paulo,SP,60,8,sao paulo,SP,60,8,8.32,4.2,60,7979.68
1215,2912,carapicuiba,SP,40,3,carapicuiba,SP,40,3,8.72,4.53,40,6186.7
1216,1939,bofete,SP,3,1,bofete,SP,3,1,8.33,4.67,3,9399.97
1217,1201,salto,SP,3,1,salto,SP,3,1,19.33,3.67,3,397.0
1218,1337,sao paulo,SP,13,2,sao paulo,SP,13,2,5.92,4.15,13,2112.7
1219,1325,sao paulo,SP,7,2,sao paulo,SP,7,2,34.67,2.71,7,939.9300000000001
1220,1405,ibitinga,SP,12,2,ibitinga,SP,12,2,9.83,4.17,12,2136.5299999999997
1221,1131,sao jose do rio preto,SP,10,1,sao jose do rio preto,SP,10,1,10.1,4.7,10,775.76
1222,1902,camanducaia,MG,12,2,camanducaia,MG,12,2,7.58,4.42,12,871.8
1223,2614,curitiba,PR,15,1,curitiba,PR,15,1,16.87,4.27,15,2888.4
1224,2171,imbituba,SC,13,1,imbituba,SC,13,1,22.15,4.23,13,1153.8
1225,115,santos,SP,3,1,santos,SP,3,1,8.33,4.67,3,452.0
1226,2950,sao paulo,SP,10,2,sao paulo,SP,10,2,9.1,4.9,10,2930.0
1227,2261,campinas,SP,11,3,campinas,SP,11,3,11.27,3.82,11,2640.9
1228,1956,jundiai,SP,11,1,jundiai,SP,11,1,12.27,4.09,11,990.9
1229,1047,osasco,SP,22,2,osasco,SP,22,2,6.5,3.77,22,3013.78
1230,2159,goiania,GO,45,1,goiania,GO,45,1,9.49,4.67,45,7905.9
1231,111,uba,MG,7,1,uba,MG,7,1,29.0,2.43,7,3517.99
1232,123,sao paulo,SP,5,1,sao paulo,SP,5,1,6.2,5.0,5,487.5
1233,2856,sao paulo,SP,8,1,sao paulo,SP,8,1,10.0,5.0,8,1432.0
1234,2058,timbo,SC,112,5,timbo,SC,112,5,12.29,4.05,112,9376.95
1235,1679,sao paulo,SP,6,1,sao paulo,SP,6,1,6.5,4.17,6,568.2
1236,478,itaporanga,SP,3,1,itaporanga,SP,3,1,14.0,5.0,3,201.5
1237,1512,bauru,SP,30,6,bauru,SP,30,6,9.53,4.8,30,2085.0
1238,948,sao paulo,SP,39,4,sao paulo,SP,39,4,10.38,3.95,39,1029.1
1239,1638,sao paulo,SP,2,1,sao paulo,SP,2,1,14.5,4.5,2,251.0
1240,647,sao paulo,SP,1,1,sao paulo,SP,1,1,15.0,4.0,1,94.0
1241,205,sao paulo,SP,2,1,sao paulo,SP,2,1,6.5,4.5,2,189.8
1242,20,catanduva,SP,12,1,catanduva,SP,12,1,12.92,4.08,12,577.5
1243,371,curitiba,PR,14,1,curitiba,PR,14,1,10.71,4.57,14,881.1
1244,1336,palhoca,SC,1,1,palhoca,SC,1,1,13.0,4.0,1,75.0
1245,481,sao paulo,SP,28,3,sao paulo,SP,28,3,7.79,4.0,28,835.0
1246,1592,sao jose dos pinhais,PR,74,1,sao jose dos pinhais,PR,74,1,12.85,4.27,74,9477.87
1247,34,santo andre,SP,25,3,santo andre,SP,25,3,10.92,4.56,25,5503.09
1248,1913,curitiba,PR,14,1,curitiba,PR,14,1,8.71,4.93,14,785.6
1249,902,campo limpo paulista,SP,49,1,campo limpo paulista,SP,49,1,10.9,4.06,49,6632.0
1250,347,sao paulo,SP,43,1,sao paulo,SP,43,1,9.54,4.3,43,2323.2999999999997
1251,2776,sao paulo,SP,11,3,sao paulo,SP,11,3,6.9,3.73,11,988.89
1252,941,jaboticabal,SP,92,4,jaboticabal,SP,92,4,11.99,4.16,92,9637.9
1253,1345,flores da cunha,RS,5,3,flores da cunha,RS,5,3,11.0,3.4,5,838.9
1254,573,parai,RS,31,1,parai,RS,31,1,10.61,3.58,31,6911.71
1255,1044,sao paulo,SP,10,1,sao paulo,SP,10,1,11.17,3.2,10,294.8
1256,366,sao paulo,SP,33,2,sao paulo,SP,33,2,14.33,4.33,33,17190.8
1257,2251,betim,MG,41,5,betim,MG,41,5,9.5,3.8,41,6001.59
1258,1715,praia grande,SP,2,1,praia grande,SP,2,1,9.5,5.0,2,114.9
1259,1996,porto alegre,RS,19,1,porto alegre,RS,19,1,14.63,4.05,19,3706.1
1260,1423,curitiba,PR,40,4,curitiba,PR,40,4,11.0,4.05,40,9561.85
1261,2770,sao paulo,SP,16,7,sao paulo,SP,16,7,7.12,3.88,16,491.94
1262,685,sao paulo,SP,6,2,sao paulo,SP,6,2,11.8,3.5,6,2219.6
1263,1589,tiete,SP,11,2,tiete,SP,11,2,18.36,4.55,11,1552.27
1264,2339,nova friburgo,RJ,18,1,nova friburgo,RJ,18,1,13.61,2.72,18,7482.0
1265,1511,sao paulo,SP,3,1,sao paulo,SP,3,1,9.0,4.67,3,131.9
1266,1060,chapeco,SP,2,2,chapeco,SP,2,2,15.0,5.0,2,243.8
1267,765,juiz de fora,MG,13,3,juiz de fora,MG,13,3,9.08,5.0,13,438.9
1268,1830,umuarama,PR,100,1,umuarama,PR,100,1,12.52,4.25,100,5822.8
1269,1929,sao carlos,SP,1,1,sao carlos,SP,1,1,6.0,5.0,1,62.8
1270,3068,pedreira,SP,136,3,pedreira,SP,136,3,8.18,4.29,136,7647.0199999999995
1271,1483,marilia,SP,39,1,marilia,SP,39,1,14.1,4.33,39,2030.88
1272,1421,lagoa santa,MG,14,2,lagoa santa,MG,14,2,9.21,4.29,14,1564.28
1273,1101,monteiro lobato,SP,45,2,monteiro lobato,SP,45,2,14.93,4.73,45,2361.06
1274,1402,limeira,SP,15,3,limeira,SP,15,3,8.07,4.73,15,2265.7
1275,3036,campinas,SP,5,2,campinas,SP,5,2,7.8,4.6,5,119.2
1276,1231,diadema,SP,15,2,diadema,SP,15,2,12.73,4.2,15,2245.0
1277,62,criciuma,SC,4,2,criciuma,SC,4,2,9.5,5.0,4,952.0
1278,802,sao jose do rio pardo,SP,19,1,sao jose do rio pardo,SP,19,1,12.32,4.32,19,1131.25
1279,1107,jundiai,SP,8,1,jundiai,SP,8,1,23.62,2.75,8,764.17
1280,1527,sao roque,SP,14,1,sao roque,SP,14,1,10.43,4.14,14,344.41999999999996
1281,602,santo andre,SP,30,1,santo andre,SP,30,1,6.27,4.93,30,1269.3
1282,2068,cuiaba,MT,52,1,cuiaba,MT,52,1,13.82,4.25,52,4880.22
1283,958,sao paulo,SP,22,1,sao paulo,SP,22,1,13.59,4.41,22,4906.99
1284,2791,curitibanos,SC,17,3,curitibanos,SC,17,3,31.94,3.82,17,4305.99
1285,2729,brasilia,DF,33,1,brasilia,DF,33,1,12.82,4.52,33,2121.7000000000003
1286,2811,sao paulo,SP,36,1,sao paulo,SP,36,1,15.94,3.89,36,10379.07
1287,1165,sao paulo,SP,79,9,sao paulo,SP,79,9,9.44,4.44,79,2799.6
1288,336,sp / sp,SP,12,5,sp / sp,SP,12,5,12.42,4.25,12,1045.47
1289,1696,contagem,MG,9,4,contagem,MG,9,4,9.22,4.78,9,1256.0
1290,2332,sao paulo,SP,3,0,sao paulo,SP,3,0,27.0,2.33,3,34.5
1291,127,jundiai,SP,12,2,jundiai,SP,12,2,5.25,4.58,12,667.9
1292,1801,sao paulo,SP,1,1,sao paulo,SP,1,1,10.0,5.0,1,115.0
1293,724,rio de janeiro,RJ,24,6,rio de janeiro,RJ,24,6,8.41,4.17,24,790.7
1294,2306,limeira,SP,5,1,limeira,SP,5,1,7.6,4.0,5,161.95
1295,2293,guarulhos,SP,68,3,guarulhos,SP,68,3,13.69,3.94,68,4373.98
1296,861,barra mansa,RJ,12,1,barra mansa,RJ,12,1,11.2,2.5,12,628.61
1297,1399,mogi das cruzes / sp,SP,1,1,mogi das cruzes / sp,SP,1,1,17.0,5.0,1,54.0
1298,2566,sao paulo,SP,34,1,sao paulo,SP,34,1,8.15,4.65,34,1487.6
1299,1822,varginha,MG,24,4,varginha,MG,24,4,13.17,4.04,24,8606.25
1300,309,sao paulo,SP,32,1,sao paulo,SP,32,1,9.16,3.59,32,4897.0
1301,1116,petropolis,RJ,24,3,petropolis,RJ,24,3,10.62,3.75,24,1086.6
1302,1045,sao paulo,SP,28,3,sao paulo,SP,28,3,8.18,3.93,28,4480.6
1303,2748,sao pedro,SP,12,1,sao pedro,SP,12,1,13.09,3.67,12,1188.8000000000002
1304,2876,goiania,GO,1,1,goiania,GO,1,1,11.0,5.0,1,6499.0
1305,1136,pinhais,PR,47,5,pinhais,PR,47,5,11.28,4.45,47,3241.66
1306,1829,sao paulo,SP,29,3,sao paulo,SP,29,3,6.24,4.66,29,3381.73
1307,1175,ibitinga,SP,59,1,ibitinga,SP,59,1,15.58,2.93,59,3851.63
1308,142,teixeira soares,PR,79,1,teixeira soares,PR,79,1,17.0,3.53,79,13455.45
1309,2198,santo antonio da patrulha,RS,2,2,santo antonio da patrulha,RS,2,2,35.0,1.0,2,376.8
1310,1582,sao jose do rio preto,SP,7,2,sao jose do rio preto,SP,7,2,11.0,4.43,7,766.08
1311,1583,florianopolis,SC,3,1,florianopolis,SC,3,1,17.0,2.33,3,727.9
1312,2223,sao paulo,SP,14,3,sao paulo,SP,14,3,9.71,4.21,14,1289.77
1313,1487,araraquara,SP,8,2,araraquara,SP,8,2,13.14,4.0,8,385.0
1314,488,santa maria,RS,2,1,santa maria,RS,2,1,6.0,5.0,2,48.98
1315,452,curitiba,PR,11,1,curitiba,PR,11,1,9.36,4.18,11,573.1
1316,1885,santos,SP,2,2,santos,SP,2,2,16.0,5.0,2,41.0
1317,88,sao paulo,SP,5,2,sao paulo,SP,5,2,6.2,4.8,5,385.95
1318,2132,sao paulo,SP,18,1,sao paulo,SP,18,1,23.29,1.72,18,24699.19
1319,1499,jacutinga,MG,74,3,jacutinga,MG,74,3,12.9,3.62,74,8264.6
1320,42,sao paulo,SP,5,1,sao paulo,SP,5,1,14.6,4.0,5,12925.0
1321,1728,caucaia,CE,35,1,caucaia,CE,35,1,18.15,4.46,35,3019.54
1322,2141,curitiba,PR,30,2,curitiba,PR,30,2,14.57,4.4,30,9575.5
1323,1647,franca,SP,15,1,franca,SP,15,1,19.73,3.2,15,7564.5
1324,654,mucambo,CE,12,3,mucambo,CE,12,3,21.82,3.67,12,496.0
1325,723,sao paulo,SP,10,2,sao paulo,SP,10,2,11.6,4.7,10,1134.0
1326,531,macae,RJ,3,1,macae,RJ,3,1,10.0,3.67,3,317.70000000000005
1327,330,belo horizonte,MG,1,1,belo horizonte,MG,1,1,6.0,5.0,1,97.9
